Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
8,1580945649783,05/02/2020 23:34:09,1580945648612,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580945649783,05/02/2020 23:34:09,1580945648613,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580945649783,05/02/2020 23:34:09,1580945648614,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,12582
1,1580991801571,06/02/2020 12:23:21,1580991799116,0,06/02/2020 12:23:19,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580991820371,06/02/2020 12:23:40,1580991817883,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1580991820511,06/02/2020 12:23:40,1580991817885,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580991820511,06/02/2020 12:23:40,1580991817886,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580991820511,06/02/2020 12:23:40,1580991817886,0,06/02/2020 12:23:37,9424,11,questionnaire-9476,,3874289,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,18770
1,1581250187516,09/02/2020 12:09:47,1581250187340,0,09/02/2020 12:09:47,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1581250251624,09/02/2020 12:10:51,1581250251503,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1581250251812,09/02/2020 12:10:51,1581250251509,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1581250251812,09/02/2020 12:10:51,1581250251510,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1581250251812,09/02/2020 12:10:51,1581250251510,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1581250251812,09/02/2020 12:10:51,1581250251511,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1581250251812,09/02/2020 12:10:51,1581250251512,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1581250251812,09/02/2020 12:10:51,1581250251513,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1581250251812,09/02/2020 12:10:51,1581250251514,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1581250251812,09/02/2020 12:10:51,1581250251515,0,09/02/2020 12:10:51,9424,11,questionnaire-9476,,3897527,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,64175
END OF FILE
